ride_id,travel_from,travel_to,car_type,max_capacity,Seats_Sold,Year,Month,Day,Weekday,Hour
8643,Kisii,Nairobi,shuttle,11,9,2018,2,5,0,10
8644,Kisii,Nairobi,shuttle,11,10,2018,2,5,0,10
8645,Kisii,Nairobi,shuttle,11,9,2018,2,5,0,10
8646,Kisii,Nairobi,shuttle,11,5,2018,2,5,0,9
8647,Kisii,Nairobi,shuttle,11,11,2018,2,5,0,9
8648,Kisii,Nairobi,Bus,49,4,2018,2,5,0,7
8649,Kisii,Nairobi,shuttle,11,10,2018,2,5,0,9
8650,Kisii,Nairobi,shuttle,11,10,2018,2,5,0,9
8651,Kisii,Nairobi,shuttle,11,12,2018,2,5,0,9
8652,Kisii,Nairobi,shuttle,11,4,2018,2,5,0,9
8653,Kisii,Nairobi,shuttle,11,10,2018,2,5,0,8
8654,Kisii,Nairobi,shuttle,11,10,2018,2,5,0,8
8655,Kisii,Nairobi,shuttle,11,11,2018,2,5,0,8
8656,Kijauri,Nairobi,shuttle,11,1,2018,1,14,6,5
8657,Homa Bay,Nairobi,Bus,49,33,2018,1,14,6,7
8658,Keroka,Nairobi,shuttle,11,1,2018,1,14,6,6
8659,Rongo,Nairobi,Bus,49,4,2018,1,14,6,7
8660,Sirare,Nairobi,Bus,49,47,2018,1,14,6,7
8661,Kijauri,Nairobi,shuttle,11,2,2018,1,14,6,5
8662,Nyachenge,Nairobi,Bus,49,1,2018,1,14,6,7
8663,Keroka,Nairobi,Bus,49,1,2018,1,14,6,7
8664,Rongo,Nairobi,Bus,49,7,2018,1,14,6,7
8665,Kehancha,Nairobi,Bus,49,5,2018,1,14,6,7
8666,Awendo,Nairobi,Bus,49,1,2018,1,14,6,7
8667,Awendo,Nairobi,Bus,49,6,2018,1,14,6,7
8671,Kisii,Nairobi,shuttle,11,9,2018,2,5,0,8
8675,Kisii,Nairobi,shuttle,11,11,2018,2,5,0,8
8676,Kisii,Nairobi,Bus,49,17,2018,2,5,0,19
8677,Kisii,Nairobi,shuttle,11,8,2018,2,5,0,8
8678,Rongo,Nairobi,Bus,49,7,2018,1,15,0,7
8679,Rongo,Nairobi,Bus,49,4,2018,1,15,0,7
8680,Rongo,Nairobi,Bus,49,1,2018,1,15,0,7
8681,Homa Bay,Nairobi,Bus,49,32,2018,1,15,0,7
8682,Sirare,Nairobi,Bus,49,47,2018,1,15,0,7
8683,Kehancha,Nairobi,Bus,49,2,2018,1,15,0,7
8684,Nyachenge,Nairobi,Bus,49,1,2018,1,15,0,7
8685,Rongo,Nairobi,Bus,49,2,2018,1,15,0,7
8686,Migori,Nairobi,Bus,49,17,2018,1,15,0,7
8687,Rongo,Nairobi,Bus,49,1,2018,1,15,0,7
8688,Awendo,Nairobi,Bus,49,6,2018,1,15,0,7
8693,Kisii,Nairobi,shuttle,11,10,2018,2,5,0,7
8696,Kisii,Nairobi,Bus,49,10,2018,2,5,0,7
8697,Kisii,Nairobi,shuttle,11,9,2018,2,5,0,7
8698,Kisii,Nairobi,shuttle,11,11,2018,2,5,0,7
8699,Kisii,Nairobi,shuttle,11,5,2018,2,5,0,7
8700,Keroka,Nairobi,Bus,49,1,2018,1,16,1,7
8701,Kisii,Nairobi,shuttle,11,10,2018,2,5,0,7
8702,Kisii,Nairobi,shuttle,11,1,2018,2,5,0,5
8706,Rongo,Nairobi,Bus,49,9,2018,1,16,1,7
8707,Rongo,Nairobi,Bus,49,3,2018,1,16,1,7
8708,Migori,Nairobi,Bus,49,24,2018,1,16,1,7
8709,Homa Bay,Nairobi,Bus,49,31,2018,1,16,1,7
8710,Rongo,Nairobi,Bus,49,1,2018,1,16,1,7
8711,Kijauri,Nairobi,Bus,49,1,2018,1,16,1,7
8712,Sirare,Nairobi,Bus,49,47,2018,1,16,1,7
8713,Kijauri,Nairobi,shuttle,11,2,2018,1,16,1,6
8714,Rongo,Nairobi,Bus,49,3,2018,1,16,1,7
8715,Kehancha,Nairobi,Bus,49,2,2018,1,16,1,7
8716,Awendo,Nairobi,Bus,49,4,2018,1,16,1,7
8726,Kisii,Nairobi,shuttle,11,3,2018,2,4,6,11
8727,Kisii,Nairobi,Bus,49,4,2018,2,4,6,7
8728,Migori,Nairobi,Bus,49,31,2018,1,17,2,7
8729,Kisii,Nairobi,Bus,49,2,2018,2,4,6,7
8730,Keroka,Nairobi,Bus,49,1,2018,1,17,2,7
8731,Kisii,Nairobi,shuttle,11,1,2018,2,4,6,11
8732,Kisii,Nairobi,shuttle,11,4,2018,2,4,6,11
8733,Kisii,Nairobi,shuttle,11,9,2018,2,4,6,11
8734,Kisii,Nairobi,Bus,49,3,2018,2,4,6,7
8735,Kisii,Nairobi,shuttle,11,11,2018,2,4,6,11
8736,Kisii,Nairobi,shuttle,11,8,2018,2,4,6,11
8737,Kisii,Nairobi,shuttle,11,10,2018,2,4,6,11
8738,Kisii,Nairobi,shuttle,11,8,2018,2,4,6,11
8739,Kisii,Nairobi,shuttle,11,11,2018,2,4,6,11
8740,Kisii,Nairobi,shuttle,11,11,2018,2,4,6,11
8741,Rongo,Nairobi,Bus,49,3,2018,1,17,2,7
8742,Keroka,Nairobi,shuttle,11,1,2018,1,17,2,7
8743,Rongo,Nairobi,Bus,49,10,2018,1,17,2,7
8744,Keroka,Nairobi,Bus,49,4,2018,1,17,2,7
8745,Keroka,Nairobi,Bus,49,8,2018,1,17,2,7
8746,Homa Bay,Nairobi,Bus,49,32,2018,1,17,2,7
8747,Rongo,Nairobi,Bus,49,1,2018,1,17,2,7
8748,Awendo,Nairobi,Bus,49,1,2018,1,17,2,7
8749,Sirare,Nairobi,Bus,49,46,2018,1,17,2,7
8750,Kijauri,Nairobi,shuttle,11,2,2018,1,17,2,6
8751,Kijauri,Nairobi,shuttle,11,1,2018,1,17,2,5
8752,Kisii,Nairobi,shuttle,11,11,2018,2,4,6,10
8753,Awendo,Nairobi,Bus,49,5,2018,1,17,2,7
8754,Kehancha,Nairobi,Bus,49,7,2018,1,17,2,7
8755,Kijauri,Nairobi,shuttle,11,1,2018,1,17,2,6
8756,Rongo,Nairobi,Bus,49,3,2018,1,17,2,7
8757,Kehancha,Nairobi,Bus,49,1,2018,1,17,2,7
8758,Rongo,Nairobi,Bus,49,1,2018,1,17,2,7
8763,Kisii,Nairobi,shuttle,11,11,2018,2,4,6,10
8765,Kisii,Nairobi,shuttle,11,10,2018,2,4,6,10
8766,Kisii,Nairobi,shuttle,11,7,2018,2,4,6,10
8770,Kisii,Nairobi,shuttle,11,8,2018,2,4,6,10
8771,Kisii,Nairobi,shuttle,11,10,2018,2,4,6,10
8772,Kisii,Nairobi,shuttle,11,11,2018,2,4,6,10
8773,Kisii,Nairobi,shuttle,11,12,2018,2,4,6,10
8774,Kisii,Nairobi,shuttle,11,11,2018,2,4,6,10
8775,Kisii,Nairobi,shuttle,11,11,2018,2,4,6,10
8776,Kisii,Nairobi,shuttle,11,11,2018,2,4,6,10
8777,Kisii,Nairobi,shuttle,11,11,2018,2,4,6,10
8778,Kisii,Nairobi,shuttle,11,10,2018,2,4,6,10
8779,Kisii,Nairobi,shuttle,11,4,2018,2,4,6,10
8780,Kisii,Nairobi,shuttle,11,1,2018,2,4,6,10
8781,Kisii,Nairobi,shuttle,11,9,2018,2,4,6,8
8782,Kisii,Nairobi,shuttle,11,1,2018,2,4,6,8
8783,Kisii,Nairobi,shuttle,11,10,2018,2,4,6,8
8784,Kisii,Nairobi,shuttle,11,8,2018,2,4,6,8
8785,Awendo,Nairobi,Bus,49,2,2018,1,18,3,7
8786,Kisii,Nairobi,shuttle,11,3,2018,2,4,6,7
8787,Kisii,Nairobi,shuttle,11,11,2018,2,4,6,7
8788,Kisii,Nairobi,Bus,49,24,2018,2,4,6,19
8789,Kisii,Nairobi,shuttle,11,6,2018,2,4,6,7
8790,Kisii,Nairobi,shuttle,11,5,2018,2,4,6,7
8791,Kisii,Nairobi,shuttle,11,11,2018,2,4,6,7
8792,Kisii,Nairobi,shuttle,11,11,2018,2,4,6,7
8793,Keroka,Nairobi,Bus,49,4,2018,1,18,3,7
8794,Kisii,Nairobi,shuttle,11,7,2018,2,4,6,6
8795,Kisii,Nairobi,shuttle,11,1,2018,2,4,6,5
8796,Kisii,Nairobi,shuttle,11,2,2018,2,4,6,5
8799,Rongo,Nairobi,Bus,49,8,2018,1,18,3,7
8800,Keroka,Nairobi,Bus,49,4,2018,1,18,3,7
8804,Homa Bay,Nairobi,Bus,49,21,2018,1,18,3,7
8805,Kisii,Nairobi,Bus,49,4,2018,2,3,5,7
8806,Kisii,Nairobi,Bus,49,5,2018,2,3,5,7
8807,Kisii,Nairobi,shuttle,11,1,2018,2,3,5,10
8808,Rongo,Nairobi,Bus,49,1,2018,1,18,3,7
8809,Rongo,Nairobi,Bus,49,8,2018,1,18,3,7
8810,Awendo,Nairobi,Bus,49,8,2018,1,18,3,7
8811,Kisii,Nairobi,shuttle,11,6,2018,2,3,5,5
8812,Rongo,Nairobi,Bus,49,4,2018,1,18,3,7
8813,Migori,Nairobi,Bus,49,30,2018,1,18,3,7
8814,Sirare,Nairobi,Bus,49,21,2018,1,18,3,7
8815,Kisii,Nairobi,shuttle,11,3,2018,2,3,5,5
8816,Nyachenge,Nairobi,Bus,49,5,2018,1,18,3,7
8817,Kisii,Nairobi,shuttle,11,2,2018,2,3,5,6
8818,Kehancha,Nairobi,Bus,49,8,2018,1,18,3,7
8819,Migori,Nairobi,Bus,49,2,2018,1,18,3,7
8820,Kisii,Nairobi,shuttle,11,1,2018,2,3,5,5
8822,Kisii,Nairobi,shuttle,11,4,2018,2,3,5,6
8829,Kisii,Nairobi,Bus,49,1,2018,2,3,5,7
8830,Kisii,Nairobi,shuttle,11,1,2018,2,3,5,5
8834,Migori,Nairobi,Bus,49,31,2018,1,19,4,7
8838,Kisii,Nairobi,Bus,49,15,2018,2,2,4,7
8839,Kisii,Nairobi,shuttle,11,11,2018,2,2,4,10
8840,Kisii,Nairobi,shuttle,11,9,2018,2,2,4,10
8841,Kisii,Nairobi,shuttle,11,10,2018,2,2,4,10
8842,Kisii,Nairobi,shuttle,11,4,2018,2,2,4,10
8843,Kisii,Nairobi,shuttle,11,10,2018,2,2,4,10
8844,Kisii,Nairobi,shuttle,11,8,2018,2,2,4,10
8845,Kisii,Nairobi,shuttle,11,11,2018,2,2,4,10
8846,Kisii,Nairobi,shuttle,11,10,2018,2,2,4,10
8847,Keroka,Nairobi,Bus,49,4,2018,1,19,4,7
8848,Kisii,Nairobi,shuttle,11,9,2018,2,2,4,10
8849,Kisii,Nairobi,shuttle,11,7,2018,2,2,4,10
8850,Kisii,Nairobi,shuttle,11,8,2018,2,2,4,9
8851,Kisii,Nairobi,shuttle,11,10,2018,2,2,4,9
8852,Kisii,Nairobi,Bus,49,2,2018,2,2,4,7
8853,Kisii,Nairobi,shuttle,11,11,2018,2,2,4,9
8854,Kisii,Nairobi,shuttle,11,11,2018,2,2,4,9
8855,Kisii,Nairobi,shuttle,11,11,2018,2,2,4,9
8856,Kisii,Nairobi,shuttle,11,11,2018,2,2,4,8
8857,Kisii,Nairobi,shuttle,11,11,2018,2,2,4,9
8858,Kisii,Nairobi,shuttle,11,10,2018,2,2,4,8
8859,Kisii,Nairobi,shuttle,11,10,2018,2,2,4,8
8860,Rongo,Nairobi,Bus,49,3,2018,1,19,4,7
8861,Kisii,Nairobi,shuttle,11,11,2018,2,2,4,8
8862,Awendo,Nairobi,Bus,49,1,2018,1,19,4,7
8863,Homa Bay,Nairobi,Bus,49,3,2018,1,19,4,7
8864,Nyachenge,Nairobi,Bus,49,3,2018,1,19,4,7
8865,Awendo,Nairobi,Bus,49,12,2018,1,19,4,7
8866,Kehancha,Nairobi,Bus,49,5,2018,1,19,4,7
8867,Homa Bay,Nairobi,Bus,49,34,2018,1,19,4,7
8868,Kisii,Nairobi,shuttle,11,9,2018,2,2,4,8
8869,Sirare,Nairobi,Bus,49,37,2018,1,19,4,7
8870,Migori,Nairobi,Bus,49,1,2018,1,19,4,7
8871,Rongo,Nairobi,Bus,49,3,2018,1,19,4,7
8872,Rongo,Nairobi,Bus,49,1,2018,1,19,4,7
8873,Rongo,Nairobi,Bus,49,9,2018,1,19,4,7
8874,Keroka,Nairobi,shuttle,11,1,2018,1,19,4,6
8880,Kisii,Nairobi,shuttle,11,7,2018,2,2,4,8
8881,Kisii,Nairobi,Bus,49,12,2018,2,2,4,19
8882,Keroka,Nairobi,Bus,49,3,2018,1,20,5,7
8883,Keroka,Nairobi,Bus,49,2,2018,1,20,5,7
8884,Rongo,Nairobi,Bus,49,9,2018,1,20,5,7
8885,Rongo,Nairobi,Bus,49,8,2018,1,20,5,7
8886,Homa Bay,Nairobi,Bus,49,32,2018,1,20,5,7
8887,Awendo,Nairobi,Bus,49,8,2018,1,20,5,7
8889,Migori,Nairobi,Bus,49,23,2018,1,20,5,7
8890,Rongo,Nairobi,Bus,49,2,2018,1,20,5,7
8891,Sirare,Nairobi,Bus,49,10,2018,1,20,5,7
8892,Kisii,Nairobi,Bus,49,29,2018,2,2,4,7
8893,Kisii,Nairobi,shuttle,11,9,2018,2,2,4,7
8894,Kisii,Nairobi,Bus,49,1,2018,2,2,4,7
8895,Nyachenge,Nairobi,Bus,49,2,2018,1,20,5,7
8898,Kisii,Nairobi,shuttle,11,8,2018,2,2,4,7
8902,Kisii,Nairobi,shuttle,11,5,2018,2,2,4,7
8906,Kisii,Nairobi,shuttle,11,9,2018,2,2,4,7
8907,Kisii,Nairobi,shuttle,11,11,2018,2,2,4,7
8908,Kisii,Nairobi,shuttle,11,10,2018,2,2,4,7
8909,Kisii,Nairobi,shuttle,11,11,2018,2,2,4,6
8910,Kisii,Nairobi,shuttle,11,9,2018,2,2,4,6
8911,Kisii,Nairobi,shuttle,11,1,2018,2,2,4,5
8914,Rongo,Nairobi,Bus,49,19,2018,1,21,6,7
8915,Rongo,Nairobi,Bus,49,2,2018,1,21,6,7
8916,Kisii,Nairobi,Bus,49,1,2018,2,2,4,7
8918,Awendo,Nairobi,Bus,49,5,2018,1,21,6,7
8919,Homa Bay,Nairobi,Bus,49,33,2018,1,21,6,7
8920,Sirare,Nairobi,Bus,49,11,2018,1,21,6,7
8921,Keroka,Nairobi,Bus,49,6,2018,1,21,6,7
8922,Keroka,Nairobi,Bus,49,1,2018,1,21,6,7
8923,Kijauri,Nairobi,Bus,49,1,2018,1,21,6,7
8924,Migori,Nairobi,Bus,49,28,2018,1,21,6,7
8926,Nyachenge,Nairobi,Bus,49,1,2018,1,21,6,7
8927,Rongo,Nairobi,Bus,49,1,2018,1,21,6,7
8928,Rongo,Nairobi,Bus,49,5,2018,1,21,6,7
8929,Rongo,Nairobi,Bus,49,7,2018,1,21,6,7
8930,Rongo,Nairobi,Bus,49,2,2018,1,21,6,7
8941,Keroka,Nairobi,Bus,49,5,2018,1,22,0,7
8943,Kisii,Nairobi,Bus,49,14,2018,2,1,3,7
8944,Kisii,Nairobi,shuttle,11,2,2018,2,1,3,10
8945,Kisii,Nairobi,Bus,49,7,2018,2,1,3,7
8946,Kisii,Nairobi,shuttle,11,10,2018,2,1,3,10
8947,Nyachenge,Nairobi,Bus,49,2,2018,1,22,0,7
8948,Kisii,Nairobi,shuttle,11,8,2018,2,1,3,10
8949,Kisii,Nairobi,shuttle,11,3,2018,2,1,3,9
8950,Kisii,Nairobi,shuttle,11,9,2018,2,1,3,9
8951,Kisii,Nairobi,shuttle,11,11,2018,2,1,3,9
8952,Keroka,Nairobi,Bus,49,1,2018,1,22,0,7
8953,Kisii,Nairobi,shuttle,11,11,2018,2,1,3,9
8954,Keroka,Nairobi,Bus,49,1,2018,1,22,0,7
8955,Kisii,Nairobi,shuttle,11,11,2018,2,1,3,9
8956,Kisii,Nairobi,shuttle,11,11,2018,2,1,3,9
8957,Kisii,Nairobi,shuttle,11,11,2018,2,1,3,8
8958,Kisii,Nairobi,shuttle,11,10,2018,2,1,3,8
8959,Kisii,Nairobi,Bus,49,3,2018,2,1,3,19
8960,Kisii,Nairobi,shuttle,11,11,2018,2,1,3,7
8961,Kisii,Nairobi,shuttle,11,10,2018,2,1,3,8
8962,Kisii,Nairobi,shuttle,11,11,2018,2,1,3,8
8963,Kisii,Nairobi,shuttle,11,11,2018,2,1,3,8
8964,Kisii,Nairobi,shuttle,11,11,2018,2,1,3,8
8965,Kisii,Nairobi,shuttle,11,11,2018,2,1,3,7
8966,Kisii,Nairobi,Bus,49,12,2018,2,1,3,19
8967,Kisii,Nairobi,shuttle,11,11,2018,2,1,3,7
8968,Kisii,Nairobi,Bus,49,22,2018,2,1,3,7
8969,Kisii,Nairobi,shuttle,11,9,2018,2,1,3,7
8970,Kisii,Nairobi,shuttle,11,7,2018,2,1,3,7
8971,Rongo,Nairobi,Bus,49,10,2018,1,22,0,7
8972,Kisii,Nairobi,shuttle,11,10,2018,2,1,3,7
8973,Kisii,Nairobi,shuttle,11,9,2018,2,1,3,6
8974,Rongo,Nairobi,Bus,49,9,2018,1,22,0,7
8975,Kisii,Nairobi,shuttle,11,7,2018,2,1,3,6
8976,Kisii,Nairobi,shuttle,11,2,2018,2,1,3,6
8977,Kisii,Nairobi,Bus,49,4,2018,2,1,3,7
8978,Kisii,Nairobi,shuttle,11,5,2018,2,1,3,5
8979,Kisii,Nairobi,shuttle,11,6,2018,2,1,3,5
8980,Homa Bay,Nairobi,Bus,49,1,2018,1,22,0,7
8981,Homa Bay,Nairobi,Bus,49,3,2018,1,22,0,7
8982,Homa Bay,Nairobi,Bus,49,33,2018,1,22,0,7
8983,Migori,Nairobi,Bus,49,23,2018,1,22,0,7
8984,Sirare,Nairobi,Bus,49,16,2018,1,22,0,7
8985,Migori,Nairobi,Bus,49,5,2018,1,22,0,7
8986,Kisii,Nairobi,shuttle,11,1,2018,2,1,3,5
8987,Kisii,Nairobi,shuttle,11,1,2018,2,1,3,5
8990,Rongo,Nairobi,Bus,49,4,2018,1,22,0,7
8991,Rongo,Nairobi,Bus,49,1,2018,1,22,0,7
8992,Rongo,Nairobi,Bus,49,3,2018,1,22,0,7
8993,Awendo,Nairobi,Bus,49,3,2018,1,22,0,7
9002,Keroka,Nairobi,Bus,49,1,2018,1,22,0,7
9008,Kisii,Nairobi,Bus,49,2,2018,1,31,2,7
9009,Kisii,Nairobi,Bus,49,4,2018,1,31,2,7
9010,Kisii,Nairobi,Bus,49,38,2018,1,31,2,7
9011,Kisii,Nairobi,shuttle,11,12,2018,1,31,2,9
9012,Kisii,Nairobi,Bus,49,7,2018,1,31,2,7
9013,Kisii,Nairobi,shuttle,11,9,2018,1,31,2,9
9014,Nyachenge,Nairobi,Bus,49,1,2018,1,23,1,7
9015,Rongo,Nairobi,Bus,49,4,2018,1,23,1,7
9016,Migori,Nairobi,Bus,49,20,2018,1,23,1,7
9017,Migori,Nairobi,Bus,49,36,2018,1,23,1,7
9018,Rongo,Nairobi,Bus,49,1,2018,1,23,1,7
9019,Sirare,Nairobi,Bus,49,22,2018,1,23,1,19
9020,Rongo,Nairobi,Bus,49,1,2018,1,23,1,7
9021,Homa Bay,Nairobi,Bus,49,20,2018,1,23,1,7
9022,Rongo,Nairobi,Bus,49,12,2018,1,23,1,7
9023,Nyachenge,Nairobi,Bus,49,2,2018,1,23,1,7
9024,Nyachenge,Nairobi,Bus,49,2,2018,1,23,1,7
9025,Nyachenge,Nairobi,Bus,49,1,2018,1,23,1,7
9026,Rongo,Nairobi,Bus,49,14,2018,1,23,1,7
9027,Kisii,Nairobi,shuttle,11,8,2018,1,31,2,9
9028,Kisii,Nairobi,shuttle,11,10,2018,1,31,2,9
9029,Kisii,Nairobi,shuttle,11,1,2018,1,31,2,9
9030,Kisii,Nairobi,shuttle,11,5,2018,1,31,2,8
9031,Kisii,Nairobi,shuttle,11,11,2018,1,31,2,8
9032,Kisii,Nairobi,shuttle,11,11,2018,1,31,2,8
9033,Kisii,Nairobi,shuttle,11,11,2018,1,31,2,8
9034,Kisii,Nairobi,shuttle,11,11,2018,1,31,2,8
9035,Kisii,Nairobi,shuttle,11,11,2018,1,31,2,8
9036,Kisii,Nairobi,shuttle,11,11,2018,1,31,2,7
9037,Kisii,Nairobi,shuttle,11,11,2018,1,31,2,7
9038,Kisii,Nairobi,shuttle,11,11,2018,1,31,2,7
9039,Kisii,Nairobi,Bus,49,1,2018,1,31,2,7
9040,Rongo,Nairobi,Bus,49,4,2018,1,23,1,7
9041,Kisii,Nairobi,shuttle,11,11,2018,1,31,2,7
9042,Kisii,Nairobi,shuttle,11,10,2018,1,31,2,7
9043,Kisii,Nairobi,shuttle,11,4,2018,1,31,2,7
9044,Keroka,Nairobi,Bus,49,5,2018,1,23,1,7
9045,Kisii,Nairobi,shuttle,11,1,2018,1,31,2,5
9046,Kisii,Nairobi,shuttle,11,2,2018,1,31,2,5
9050,Kisii,Nairobi,Bus,49,1,2018,1,30,1,7
9051,Kisii,Nairobi,shuttle,11,4,2018,1,30,1,5
9052,Kisii,Nairobi,shuttle,11,1,2018,1,30,1,8
9053,Kisii,Nairobi,Bus,49,7,2018,1,30,1,7
9054,Kisii,Nairobi,shuttle,11,1,2018,1,30,1,8
9055,Kisii,Nairobi,shuttle,11,1,2018,1,30,1,7
9056,Kisii,Nairobi,shuttle,11,1,2018,1,30,1,6
9057,Kisii,Nairobi,shuttle,11,10,2018,1,30,1,6
9058,Keroka,Nairobi,Bus,49,2,2018,1,23,1,7
9059,Kisii,Nairobi,shuttle,11,9,2018,1,30,1,6
9060,Kisii,Nairobi,shuttle,11,11,2018,1,30,1,6
9061,Kisii,Nairobi,shuttle,11,10,2018,1,30,1,6
9062,Homa Bay,Nairobi,Bus,49,28,2018,1,23,1,7
9063,Nyachenge,Nairobi,Bus,49,4,2018,1,23,1,7
9064,Sirare,Nairobi,Bus,49,7,2018,1,23,1,7
9065,Kisii,Nairobi,shuttle,11,11,2018,1,30,1,6
9066,Rongo,Nairobi,Bus,49,3,2018,1,23,1,7
9067,Kisii,Nairobi,shuttle,11,11,2018,1,30,1,5
9073,Rongo,Nairobi,Bus,49,1,2018,1,23,1,7
9074,Kisii,Nairobi,shuttle,11,11,2018,1,30,1,5
9075,Rongo,Nairobi,Bus,49,13,2018,1,24,2,7
9076,Migori,Nairobi,Bus,49,15,2018,1,24,2,7
9077,Homa Bay,Nairobi,Bus,49,21,2018,1,24,2,7
9078,Sirare,Nairobi,Bus,49,28,2018,1,24,2,19
9079,Homa Bay,Nairobi,Bus,49,20,2018,1,24,2,7
9080,Kisii,Nairobi,shuttle,11,8,2018,1,30,1,5
9081,Kehancha,Nairobi,Bus,49,4,2018,1,24,2,7
9082,Rongo,Nairobi,Bus,49,8,2018,1,24,2,7
9083,Rongo,Nairobi,Bus,49,2,2018,1,24,2,7
9084,Migori,Nairobi,Bus,49,10,2018,1,24,2,7
9085,Migori,Nairobi,Bus,49,1,2018,1,24,2,7
9086,Rongo,Nairobi,Bus,49,4,2018,1,24,2,7
9087,Nyachenge,Nairobi,Bus,49,1,2018,1,24,2,7
9088,Kisii,Nairobi,shuttle,11,6,2018,1,30,1,5
9091,Rongo,Nairobi,Bus,49,3,2018,1,24,2,7
9093,Rongo,Nairobi,Bus,49,2,2018,1,24,2,7
9095,Rongo,Nairobi,Bus,49,1,2018,1,24,2,7
9097,Awendo,Nairobi,Bus,49,3,2018,1,24,2,7
9098,Keroka,Nairobi,Bus,49,1,2018,1,24,2,7
9099,Keroka,Nairobi,Bus,49,1,2018,1,24,2,19
9105,Kisii,Nairobi,Bus,49,20,2018,1,29,0,7
9106,Kisii,Nairobi,shuttle,11,3,2018,1,29,0,10
9107,Kisii,Nairobi,Bus,49,2,2018,1,29,0,7
9108,Kisii,Nairobi,shuttle,11,11,2018,1,29,0,10
9109,Kisii,Nairobi,shuttle,11,11,2018,1,29,0,10
9110,Kisii,Nairobi,shuttle,11,11,2018,1,29,0,10
9111,Kisii,Nairobi,shuttle,11,11,2018,1,29,0,9
9112,Kisii,Nairobi,shuttle,11,11,2018,1,29,0,10
9113,Keroka,Nairobi,Bus,49,2,2018,1,24,2,7
9114,Kisii,Nairobi,shuttle,11,11,2018,1,29,0,10
9115,Nyachenge,Nairobi,Bus,49,1,2018,1,24,2,7
9116,Nyachenge,Nairobi,Bus,49,1,2018,1,24,2,7
9117,Kisii,Nairobi,shuttle,11,11,2018,1,29,0,9
9118,Kisii,Nairobi,shuttle,11,10,2018,1,29,0,9
9119,Kisii,Nairobi,shuttle,11,11,2018,1,29,0,9
9120,Kisii,Nairobi,shuttle,11,11,2018,1,29,0,9
9121,Migori,Nairobi,Bus,49,22,2018,1,24,2,7
9122,Sirare,Nairobi,Bus,49,7,2018,1,24,2,7
9123,Rongo,Nairobi,Bus,49,2,2018,1,24,2,7
9130,Kisii,Nairobi,shuttle,11,11,2018,1,29,0,9
9132,Keroka,Nairobi,Bus,49,4,2018,1,25,3,7
9133,Keroka,Nairobi,Bus,49,5,2018,1,25,3,7
9134,Homa Bay,Nairobi,Bus,49,21,2018,1,25,3,7
9135,Nyachenge,Nairobi,Bus,49,1,2018,1,25,3,7
9136,Migori,Nairobi,Bus,49,11,2018,1,25,3,7
9137,Rongo,Nairobi,Bus,49,2,2018,1,25,3,7
9138,Sirare,Nairobi,Bus,49,26,2018,1,25,3,19
9139,Homa Bay,Nairobi,Bus,49,21,2018,1,25,3,7
9140,Migori,Nairobi,Bus,49,12,2018,1,25,3,7
9142,Awendo,Nairobi,Bus,49,17,2018,1,25,3,7
9143,Rongo,Nairobi,Bus,49,5,2018,1,25,3,7
9144,Rongo,Nairobi,Bus,49,8,2018,1,25,3,7
9145,Kehancha,Nairobi,Bus,49,2,2018,1,25,3,7
9146,Rongo,Nairobi,Bus,49,8,2018,1,25,3,7
9147,Migori,Nairobi,Bus,49,8,2018,1,25,3,7
9148,Migori,Nairobi,Bus,49,3,2018,1,25,3,7
9150,Kehancha,Nairobi,Bus,49,8,2018,1,25,3,7
9151,Keroka,Nairobi,Bus,49,1,2018,1,25,3,7
9152,Keroka,Nairobi,shuttle,11,1,2018,1,25,3,6
9153,Sirare,Nairobi,Bus,49,3,2018,1,25,3,7
9154,Rongo,Nairobi,Bus,49,1,2018,1,25,3,7
9160,Kisii,Nairobi,shuttle,11,11,2018,1,29,0,8
9161,Kisii,Nairobi,shuttle,11,11,2018,1,29,0,6
9162,Kisii,Nairobi,shuttle,11,10,2018,1,29,0,8
9163,Keroka,Nairobi,Bus,49,9,2018,1,26,4,7
9164,Kisii,Nairobi,shuttle,11,10,2018,1,29,0,8
9165,Kisii,Nairobi,shuttle,11,11,2018,1,29,0,8
9166,Sirare,Nairobi,Bus,49,36,2018,1,26,4,19
9167,Homa Bay,Nairobi,Bus,49,32,2018,1,26,4,7
9168,Migori,Nairobi,Bus,49,5,2018,1,26,4,7
9169,Migori,Nairobi,Bus,49,17,2018,1,26,4,7
9170,Nyachenge,Nairobi,Bus,49,2,2018,1,26,4,7
9171,Rongo,Nairobi,Bus,49,2,2018,1,26,4,7
9172,Rongo,Nairobi,Bus,49,6,2018,1,26,4,7
9173,Awendo,Nairobi,Bus,49,18,2018,1,26,4,7
9174,Kisii,Nairobi,shuttle,11,11,2018,1,29,0,8
9175,Homa Bay,Nairobi,Bus,49,19,2018,1,26,4,7
9176,Migori,Nairobi,Bus,49,25,2018,1,26,4,7
9177,Keroka,Nairobi,Bus,49,1,2018,1,26,4,7
9178,Homa Bay,Nairobi,Bus,49,21,2018,1,26,4,7
9179,Rongo,Nairobi,Bus,49,1,2018,1,26,4,7
9180,Kehancha,Nairobi,Bus,49,9,2018,1,26,4,7
9181,Rongo,Nairobi,Bus,49,2,2018,1,26,4,7
9182,Rongo,Nairobi,Bus,49,1,2018,1,26,4,7
